user_id,user_name,flagged,mean_proba,all,ratio,rank_flagged,rank_ratio,rank_proba,mean_rank,flagged_cum
21847108,Ezra Jenks,1,0.14830083,8,0.125,56,132,2715,967.6666666666666,44534
22829950,Blakemaps,1,0.12635265,2,0.5,56,37,2813,968.6666666666666,44536
8486808,John Kastner,1,0.18714716,50,0.02,56,301,2551,969.3333333333334,44586
219387,niconoe,1,0.11839126,1,1,56,1,2851,969.3333333333334,44587
22378478,Emeh Princess,4,0.1290626,11,0.36363636363636365,53,55,2803,970.3333333333334,44598
20643272,Noman Bin Hossain,3,0.1520079,39,0.07692307692307693,54,167,2691,970.6666666666666,44637
77357,duke42,1,0.11660758,1,1,56,1,2856,971,44638
21573854,AndromedaGovern,3,0.16059156,61,0.04918032786885246,54,207,2653,971.3333333333334,44699
22849024,AManCalledDom,1,0.15199026,13,0.07692307692307693,56,167,2692,971.6666666666666,44712
22236202,Nathaniel Kwabena Agyare,1,0.123935394,2,0.5,56,37,2822,971.6666666666666,44714
22867496,面包蟹,1,0.14857379,10,0.1,56,148,2712,972,44724
19390905,Kleard2006,1,0.12334682,2,0.5,56,37,2823,972,44726
22659687,izzahfarikhah,1,0.13344303,4,0.25,56,79,2784,973,44730
13358860,PinkBluWht,1,0.12892464,3,0.3333333333333333,56,61,2804,973.6666666666666,44733
22853331,Zbs45,1,0.15399793,16,0.0625,56,185,2683,974.6666666666666,44749
22772203,mariunnaise,1,0.11372306,1,1,56,1,2867,974.6666666666666,44750
13666266,YananQin,1,0.11335942,1,1,56,1,2869,975.3333333333334,44751
19998966,Stand for Map,1,0.1472943,10,0.1,56,148,2723,975.6666666666666,44761
617714,lvfp,1,0.1313167,4,0.25,56,79,2792,975.6666666666666,44765
9464543,Gnugie,1,0.13679904,5,0.2,56,99,2772,975.6666666666666,44770
7684203,Radosław Drożdżewski,2,0.11263338,2,1,55,1,2874,976.6666666666666,44772
22711100,camilsf,1,0.14081049,7,0.14285714285714285,56,125,2749,976.6666666666666,44779
19718247,요나단,1,0.1263364,3,0.3333333333333333,56,61,2814,977,44782
4751364,CharliePlett,4,0.15015338,58,0.06896551724137931,53,176,2705,978,44840
22828120,maryto,1,0.14672406,11,0.09090909090909091,56,156,2724,978.6666666666666,44851
10454653,Aby VAST,7,0.15083276,119,0.058823529411764705,50,190,2697,979,44970
2055718,Bobropiton,3,0.19457078,239,0.012552301255230125,54,354,2530,979.3333333333334,45209
12986689,Rivacruza9000,1,0.15941975,25,0.04,56,224,2659,979.6666666666666,45234
22891802,Monica Montiel Choez,2,0.120511234,5,0.4,55,50,2836,980.3333333333334,45239
22882222,ELIZABETH CEVALLOS,3,0.1276325,12,0.25,54,79,2809,980.6666666666666,45251
85218,Aleks-Berlin,2,0.15763773,47,0.0425531914893617,55,219,2669,981,45298
22388813,Scapulax,1,0.11692492,2,0.5,56,37,2854,982.3333333333334,45300
21764599,Hailey Kim,1,0.17251699,43,0.023255813953488372,56,284,2608,982.6666666666666,45343
19546328,FL6K,1,0.110050485,1,1,56,1,2893,983.3333333333334,45344
22833754,sunset_flag,1,0.13057001,5,0.2,56,99,2796,983.6666666666666,45349
20652475,scottpengelly,1,0.11593775,2,0.5,56,37,2858,983.6666666666666,45351
22850653,Doorkickr1,3,0.13389587,19,0.15789473684210525,54,116,2782,984,45370
9072281,ThereToHere,1,0.114609756,2,0.5,56,37,2862,985,45372
10815817,vectorial8192,4,0.1583089,112,0.03571428571428571,53,236,2666,985,45484
14550990,Madi-Red,19,0.14141157,274,0.06934306569343066,38,175,2743,985.3333333333334,45758
132031,Spas_Kolev,1,0.13960049,10,0.1,56,148,2755,986.3333333333334,45768
316615,kmr,1,0.1199506,3,0.3333333333333333,56,61,2842,986.3333333333334,45771
22848152,Merve Korkut,1,0.13418092,7,0.14285714285714285,56,125,2779,986.6666666666666,45778
22715048,mydymail,1,0.11959893,3,0.3333333333333333,56,61,2844,987,45781
22872573,Maqwx,1,0.10670991,1,1,56,1,2905,987.3333333333334,45782
17550058,vlaristic,3,0.11611783,8,0.375,54,53,2857,988,45790
22573733,lunar_jaws812,1,0.22497022,587,0.0017035775127768314,56,522,2387,988.3333333333334,46377
22855035,Adrian J E Bachmann,1,0.11874521,3,0.3333333333333333,56,61,2848,988.3333333333334,46380
22809885,fr88,1,0.10575249,1,1,56,1,2909,988.6666666666666,46381
20178904,haseensk,1,0.13414004,8,0.125,56,132,2780,989.3333333333334,46389
165,Richard,1,0.14158526,14,0.07142857142857142,56,172,2742,990,46403
18808296,nyiffi,1,0.12605335,5,0.2,56,99,2815,990,46408
11082279,amnmalik,2,0.14572436,33,0.06060606060606061,55,188,2727,990,46441
14379704,JVT038,2,0.12043606,8,0.25,55,79,2838,990.6666666666666,46449
22432830,tanaichi,2,0.12777188,12,0.16666666666666666,55,111,2807,991,46461
11707888,Dren ar Frankig,1,0.13756344,10,0.1,56,148,2769,991,46471
22564182,Lucis54,1,0.124203,5,0.2,56,99,2819,991.3333333333334,46476
358204,geopackix,1,0.14163706,15,0.06666666666666667,56,178,2741,991.6666666666666,46491
21730439,Pruelli,1,0.12411804,5,0.2,56,99,2820,991.6666666666666,46496
4677396,ftynse,1,0.11128736,2,0.5,56,37,2884,992.3333333333334,46498
22773007,Amadeu Lima,4,0.119258285,16,0.25,53,79,2845,992.3333333333334,46514
10529514,karson_,4,0.123009376,20,0.2,53,99,2827,993,46534
6801963,Brian562,1,0.13728487,11,0.09090909090909091,56,156,2770,994,46545
22318442,alifeee,1,0.11080101,2,0.5,56,37,2890,994.3333333333334,46547
5652824,hnachbaur,1,0.14048791,15,0.06666666666666667,56,178,2751,995,46562
56918,Reinhard Müller,3,0.12144845,15,0.2,54,99,2834,995.6666666666666,46577
22828478,Fruze,1,0.109085776,2,0.5,56,37,2895,996,46579
22890941,Daniel Monroy Pozo,3,0.16258122,140,0.02142857142857143,54,291,2643,996,46719
22878039,jay juhl,1,0.10887431,2,0.5,56,37,2896,996.3333333333334,46721
2051,mikini,1,0.13212895,9,0.1111111111111111,56,144,2789,996.3333333333334,46730
11951931,unkenfuss,2,0.108210154,4,0.5,55,37,2898,996.6666666666666,46734
22857907,ANMapEnjoyer,1,0.14126936,17,0.058823529411764705,56,190,2744,996.6666666666666,46751
22873398,Jari Välimäki,1,0.1320274,9,0.1111111111111111,56,144,2790,996.6666666666666,46760
22768726,Vila Do Cearazinho,1,0.10859706,2,0.5,56,37,2897,996.6666666666666,46762
8420235,MisterFreeze,2,0.12429775,13,0.15384615384615385,55,120,2818,997.6666666666666,46775
8518802,dr0idify,1,0.13994914,16,0.0625,56,185,2753,998,46791
19872296,DDarius,2,0.11469574,8,0.25,55,79,2861,998.3333333333334,46799
2346318,z-z-z88,2,0.1378353,29,0.06896551724137931,55,176,2765,998.6666666666666,46828
17948989,Couleurs Horizons,2,0.10624856,4,0.5,55,37,2907,999.6666666666666,46832
14636073,Mikulover2201,2,0.12306577,13,0.15384615384615385,55,120,2826,1000.3333333333334,46845
21978168,PonasJonas,1,0.11390337,4,0.25,56,79,2866,1000.3333333333334,46849
22720395,Tarraa,1,0.12985654,10,0.1,56,148,2798,1000.6666666666666,46859
22856258,Raio Rene,1,0.11094687,3,0.3333333333333333,56,61,2886,1001,46862
7192083,RMapR,1,0.1421668,21,0.047619047619047616,56,209,2738,1001,46883
22789192,jakub chajdrna,1,0.12967198,10,0.1,56,148,2800,1001.3333333333334,46893
8376878,StuH73,1,0.117826335,5,0.2,56,99,2852,1002.3333333333334,46898
22839158,ntnmchdo_,1,0.11269199,4,0.25,56,79,2873,1002.6666666666666,46902
16572338,evgeniyakz,1,0.14836963,29,0.034482758620689655,56,239,2714,1003,46931
22620990,GingerJesus,1,0.110692374,3,0.3333333333333333,56,61,2892,1003,46934
21759014,Mintusha98,4,0.16506302,247,0.016194331983805668,53,325,2632,1003.3333333333334,47181
22769433,AdityaAF,1,0.11190784,4,0.25,56,79,2879,1004.6666666666666,47185
5062752,WWSS,10,0.12258507,86,0.11627906976744186,47,140,2829,1005.3333333333334,47271
12667120,Eren0,1,0.13959765,20,0.05,56,205,2756,1005.6666666666666,47291
20045314,Lordmcfuzz,4,0.11190314,17,0.23529411764705882,53,85,2880,1006,47308
20601017,Vxtus,2,0.11666745,12,0.16666666666666666,55,111,2855,1007,47320
14012252,Seismograph,1,0.1358124,17,0.058823529411764705,56,190,2776,1007.3333333333334,47337
22890625,liew yong yee,1,0.09820054,2,0.5,56,37,2929,1007.3333333333334,47339
2281109,d-s-h,1,0.08900105,1,1,56,1,2966,1007.6666666666666,47340
9458168,Gorka115,1,0.19041583,164,0.006097560975609756,56,427,2541,1008,47504
22811745,Taheek,1,0.097509384,2,0.5,56,37,2932,1008.3333333333334,47506
22885522,johnariestabora,1,0.09737256,2,0.5,56,37,2933,1008.6666666666666,47508
444259,Himké,4,0.14182754,110,0.03636363636363636,53,233,2740,1008.6666666666666,47618
12732985,Jacksonville,3,0.13240536,48,0.0625,54,185,2788,1009,47666
22888035,Muh_Subkhan_SIP,1,0.105302736,3,0.3333333333333333,56,61,2912,1009.6666666666666,47669
22857175,cyberutilia,12,0.15999441,759,0.015810276679841896,45,328,2657,1010,48428
22351244,Shetti,1,0.0868328,1,1,56,1,2974,1010.3333333333334,48429
22835970,Phideas,1,0.09575821,2,0.5,56,37,2939,1010.6666666666666,48431
22622187,GDmaps,1,0.10814033,4,0.25,56,79,2899,1011.3333333333334,48435
22844609,شهد آذربایجان,1,0.09506776,2,0.5,56,37,2942,1011.6666666666666,48437
9514903,little_maper,29,0.10682077,155,0.1870967741935484,28,105,2903,1012,48592
11089099,YuliyaShustava_lyft,2,0.12644851,27,0.07407407407407407,55,170,2812,1012.3333333333334,48619
109705,gscholz,27,0.13978158,958,0.028183716075156576,30,256,2754,1013.3333333333334,49577
659651,David Reik,1,0.13321516,19,0.05263157894736842,56,199,2785,1013.3333333333334,49596
16239989,stacycheng,1,0.10013197,3,0.3333333333333333,56,61,2924,1013.6666666666666,49599
12039652,Maps877,1,0.19651635,273,0.003663003663003663,56,469,2517,1014,49872
21816024,mapnerd🤓,5,0.14097491,164,0.03048780487804878,52,249,2746,1015.6666666666666,50036
22816300,Ascor8522,2,0.08724549,3,0.6666666666666666,55,23,2971,1016.3333333333334,50039
8079113,paulCIA,3,0.083299875,3,1,54,1,2995,1016.6666666666666,50042
21726344,Pequeño mar,1,0.11457548,8,0.125,56,132,2864,1017.3333333333334,50050
12493764,archpdx,2,0.118503645,20,0.1,55,148,2849,1017.3333333333334,50070
22845362,NVBW_Edit_Eifelkobold,2,0.12693967,33,0.06060606060606061,55,188,2810,1017.6666666666666,50103
167758,derloris,1,0.12865315,18,0.05555555555555555,56,193,2805,1018,50121
12889667,Derkoenig,5,0.122379325,72,0.06944444444444445,52,174,2830,1018.6666666666666,50193
3833009,freelands,1,0.1013245,4,0.25,56,79,2921,1018.6666666666666,50197
7707735,zyxzyx,1,0.16561012,89,0.011235955056179775,56,369,2631,1018.6666666666666,50286
22283465,mocnysiuwaks,2,0.091249526,5,0.4,55,50,2954,1019.6666666666666,50291
22882695,VOTE-LEFT,1,0.094061024,3,0.3333333333333333,56,61,2943,1020,50294
22890694,Delia Candel,1,0.09351061,3,0.3333333333333333,56,61,2944,1020.3333333333334,50297
7482888,Artemisia Vulgaris,1,0.11136084,7,0.14285714285714285,56,125,2883,1021.3333333333334,50304
18570611,Juan MAS,3,0.15058936,172,0.01744186046511628,54,315,2700,1023,50476
20382961,OliveraM,2,0.14237778,83,0.024096385542168676,55,279,2736,1023.3333333333334,50559
14128708,wildmind,2,0.099697396,9,0.2222222222222222,55,88,2927,1023.3333333333334,50568
12511136,Sebasawk,1,0.13495512,29,0.034482758620689655,56,239,2777,1024,50597
20380615,Mr Matt K,3,0.1368595,98,0.030612244897959183,54,248,2771,1024.3333333333333,50695
9633527,Lepticed,5,0.15434928,358,0.013966480446927373,52,341,2682,1025,51053
22654948,Meet_Desai,17,0.09716601,86,0.19767441860465115,40,101,2934,1025,51139
7543375,kapazao,1,0.18226732,202,0.0049504950495049506,56,444,2576,1025.3333333333333,51341
16596496,keara2022dennehy11,1,0.10571563,6,0.16666666666666666,56,111,2910,1025.6666666666667,51347
12667120,heyturkiye58,1,0.18021467,183,0.00546448087431694,56,435,2586,1025.6666666666667,51530
13483040,Hesterrrr,1,0.0790408,1,1,56,1,3021,1026,51531
18480,nickvet419,42,0.08198669,116,0.3620689655172414,21,56,3002,1026.3333333333333,51647
639245,Electrician02041735970,1,0.07655999,1,1,56,1,3027,1028,51648
22863967,Lilyan01,1,0.0833232,2,0.5,56,37,2994,1029,51650
10800835,scarapella,1,0.1901099,331,0.0030211480362537764,56,489,2543,1029.3333333333333,51981
16275581,ompatekar,11,0.1346727,406,0.027093596059113302,46,264,2778,1029.3333333333333,52387
317939,Morf,1,0.08685269,3,0.3333333333333333,56,61,2973,1030,52390
9637872,gpserror,2,0.13136014,63,0.031746031746031744,55,244,2791,1030,52453
22881709,Jesus Conforme,1,0.11847562,16,0.0625,56,185,2850,1030.3333333333333,52469
11697944,kguenther24,2,0.13621749,73,0.0273972602739726,55,262,2774,1030.3333333333333,52542
22579175,Tanakaelsie,1,0.09029937,4,0.25,56,79,2958,1031,52546
2088464,Spencer_MHD,1,0.13869515,40,0.025,56,277,2761,1031.3333333333333,52586
18031083,mona_magdy,1,0.1711387,177,0.005649717514124294,56,431,2610,1032.3333333333333,52763
7453397,haprager,1,0.08166146,2,0.5,56,37,3004,1032.3333333333333,52765
3552900,ECan GIS Team,1,0.07301045,1,1,56,1,3041,1032.6666666666667,52766
22891092,Edgar Amon,1,0.08105158,2,0.5,56,37,3006,1033,52768
21672205,Shira2014,1,0.10551441,8,0.125,56,132,2911,1033,52776
22892054,Dave Salinas Cobeña,1,0.08105158,2,0.5,56,37,3006,1033,52778
21017148,Pols7,35,0.1061717,466,0.07510729613733906,24,168,2908,1033.3333333333333,53244
22754850,m82w,1,0.08913616,4,0.25,56,79,2965,1033.3333333333333,53248
20500729,Willybillycater,1,0.19289075,520,0.0019230769230769232,56,512,2535,1034.3333333333333,53768
22726278,byziden,1,0.080257446,2,0.5,56,37,3012,1035,53770
12272282,近場行き,10,0.09643066,67,0.14925373134328357,47,123,2937,1035.6666666666667,53837
22132664,chicocheco,4,0.14816391,285,0.014035087719298246,53,340,2717,1036.6666666666667,54122
19366740,Winner_MSD,1,0.12002539,23,0.043478260869565216,56,217,2841,1038,54145
12206837,Mörökölli,1,0.09971968,8,0.125,56,132,2926,1038,54153
22859772,niliwi,1,0.08574736,4,0.25,56,79,2980,1038.3333333333333,54157
8285929,JohnW11,1,0.18185319,305,0.003278688524590164,56,479,2581,1038.6666666666667,54462
17513069,Evgeniya_rocketdata,1,0.14097367,57,0.017543859649122806,56,314,2747,1039,54519
136220,Numbergod,1,0.16251549,152,0.006578947368421052,56,418,2644,1039.3333333333333,54671
19828705,mothdotmonster,1,0.15055248,83,0.012048192771084338,56,363,2702,1040.3333333333333,54754
21963252,OrichalcumCosmonaut,3,0.13624261,146,0.02054794520547945,54,297,2773,1041.3333333333333,54900
18043706,HenryB2014,3,0.079116344,8,0.375,54,53,3019,1042,54908
2061327,yamix,1,0.07574307,2,0.5,56,37,3033,1042,54910
16972325,EinGlasVollKakao,1,0.06815951,1,1,56,1,3069,1042,54911
22827933,Bethelrupondo,1,0.075423114,2,0.5,56,37,3034,1042.3333333333333,54913
4015000,Muselmann,1,0.06812398,1,1,56,1,3070,1042.3333333333333,54914
10140394,❤️‍🔥,25,0.091949075,250,0.1,32,148,2951,1043.6666666666667,55164
22830949,JuulBasile,1,0.07968008,3,0.3333333333333333,56,61,3015,1044,55167
22837767,Avatust,1,0.12281573,34,0.029411764705882353,56,252,2828,1045.3333333333333,55201
76269,Snusmumriken,4,0.110835955,74,0.05405405405405406,53,196,2889,1046,55275
11949228,Norah ahmed,1,0.06343372,1,1,56,1,3084,1047,55276
17715526,Gangadi Anusha,1,0.12204497,35,0.02857142857142857,56,255,2832,1047.6666666666667,55311
18826142,Nista Shrestha,1,0.118940935,31,0.03225806451612903,56,243,2847,1048.6666666666667,55342
13701514,Lioteam,1,0.102632605,14,0.07142857142857142,56,172,2919,1049,55356
14333275,mrsakkk,1,0.08000565,4,0.25,56,79,3013,1049.3333333333333,55360
22757415,SeveralShorts,1,0.15922669,179,0.00558659217877095,56,433,2660,1049.6666666666667,55539
6416826,MARTINCRUZE,4,0.13581778,237,0.016877637130801686,53,321,2775,1049.6666666666667,55776
20326544,hellsguenni,1,0.11244038,23,0.043478260869565216,56,217,2876,1049.6666666666667,55799
953651,nsut,1,0.11323925,25,0.04,56,224,2870,1050,55824
15548603,FL0711,1,0.07483799,3,0.3333333333333333,56,61,3035,1050.6666666666667,55827
6837967,Vladimir ZH,2,0.09912031,27,0.07407407407407407,55,170,2928,1051,55854
13831509,Ezra Edwards,1,0.17036067,310,0.0032258064516129032,56,483,2615,1051.3333333333333,56164
22104671,Gerhard24,1,0.1204204,36,0.027777777777777776,56,260,2839,1051.6666666666667,56200
22861736,Adam Hafera,1,0.10099151,15,0.06666666666666667,56,178,2922,1052,56215
4637308,joel7,1,0.069847,2,0.5,56,37,3064,1052.3333333333333,56217
22202784,BRITTNEYEYUEN08152003,1,0.08366768,6,0.16666666666666666,56,111,2991,1052.6666666666667,56223
20624743,Tomino3,1,0.091199584,10,0.1,56,148,2956,1053.3333333333333,56233
22891756,Ingridmar,1,0.08105158,5,0.2,56,99,3006,1053.6666666666667,56238
1776151,Molandfreak,1,0.107496545,20,0.05,56,205,2900,1053.6666666666667,56258
20432726,Byenin,1,0.15073791,127,0.007874015748031496,56,406,2699,1053.6666666666667,56385
12491759,ChromeLotus,1,0.133554,60,0.016666666666666666,56,322,2783,1053.6666666666667,56445
5673274,A-U-X,1,0.1123721,26,0.038461538461538464,56,229,2877,1054,56471
22298472,selillium,11,0.1115956,306,0.03594771241830065,46,235,2881,1054,56777
5778126,jcarlson,6,0.09307908,75,0.08,51,165,2946,1054,56852
22869976,magnushaese,1,0.11145727,25,0.04,56,224,2882,1054,56877
9509339,KB-01,1,0.11302036,28,0.03571428571428571,56,236,2871,1054.3333333333333,56905
17283956,thefabi,17,0.103045166,344,0.04941860465116279,40,206,2918,1054.6666666666667,57249
11276832,HaPe-CZ,21,0.09219843,317,0.06624605678233439,36,179,2950,1055,57566
22885198,YanggeDu,1,0.11567032,34,0.029411764705882353,56,252,2859,1055.6666666666667,57600
4503285,sjdunbar,1,0.065934375,2,0.5,56,37,3076,1056.3333333333333,57602
20007140,360D,121,0.065267615,509,0.23772102161100198,7,83,3080,1056.6666666666667,58111
9473778,jmarchon,35,0.09658043,759,0.0461133069828722,24,210,2936,1056.6666666666667,58870
21724166,jfr03hl1ch,1,0.09265402,13,0.07692307692307693,56,167,2948,1057,58883
21563112,Thomaso58,1,0.12656447,51,0.0196078431372549,56,304,2811,1057,58934
7885384,lifemeaning,1,0.07950758,5,0.2,56,99,3016,1057,58939
20614726,ooosssay,1,0.16242982,282,0.0035460992907801418,56,471,2646,1057.6666666666667,59221
16408483,melody_Tej,1,0.15917432,241,0.004149377593360996,56,456,2661,1057.6666666666667,59462
22891609,Betty Isabel Cedeño Vergara,2,0.076077655,9,0.2222222222222222,55,88,3032,1058.3333333333333,59471
22850284,COP - Sean Ryan,1,0.09705721,16,0.0625,56,185,2935,1058.6666666666667,59487
206736,fantomas,1,0.07118387,3,0.3333333333333333,56,61,3059,1058.6666666666667,59490
16800263,Flöh,2,0.0632862,4,0.5,55,37,3085,1059,59494
10778897,Hightide10,2,0.09628402,32,0.0625,55,185,2938,1059.3333333333333,59526
22845353,NVBW_Edit_mcliquid,5,0.071629964,19,0.2631578947368421,52,74,3052,1059.3333333333333,59545
11801386,deven_smith_,1,0.093461595,15,0.06666666666666667,56,178,2945,1059.6666666666667,59560
255936,NyanSten,22,0.07779213,144,0.1527777777777778,35,121,3023,1059.6666666666667,59704
22860343,anasiatravelmapper,2,0.106766075,48,0.041666666666666664,55,220,2904,1059.6666666666667,59752
14929683,ACKZESIBLE,1,0.11739414,38,0.02631578947368421,56,271,2853,1060,59790
21735201,Diego Batista Medeiros,2,0.15557234,431,0.004640371229698376,55,450,2676,1060.3333333333333,60221
158784,bjankuloski,1,0.13761576,82,0.012195121951219513,56,359,2767,1060.6666666666667,60303
8256823,pinsl,3,0.059399363,4,0.75,54,18,3113,1061.6666666666667,60307
285369,avi32,1,0.14741811,129,0.007751937984496124,56,407,2722,1061.6666666666667,60436
8704810,kaleidoscopica,9,0.11458957,345,0.02608695652173913,48,274,2863,1061.6666666666667,60781
22827068,DarkZaiZai,1,0.08501171,10,0.1,56,148,2982,1062,60791
1237170,Zol87,122,0.059913777,469,0.2601279317697228,6,76,3104,1062,61260
933797,oba510,5,0.07945624,32,0.15625,52,118,3017,1062.3333333333333,61292
5292103,1coelho2coelhos,1,0.061284307,2,0.5,56,37,3094,1062.3333333333333,61294
22617918,Elias Beutler,4,0.08389675,38,0.10526315789473684,53,145,2990,1062.6666666666667,61332
10604125,rkdclgh,3,0.0836427,29,0.10344827586206896,54,146,2992,1064,61361
10615138,Tilloo,1,0.1442995,147,0.006802721088435374,56,416,2729,1067,61508
2092300,Cronogargaros,1,0.07237549,5,0.2,56,99,3047,1067.3333333333333,61513
22594569,Andyp4777,1,0.08151305,9,0.1111111111111111,56,144,3005,1068.3333333333333,61522
21634461,danifessli28,2,0.08445093,27,0.07407407407407407,55,170,2986,1070.3333333333333,61549
22845345,NVBW_Edit_7,1,0.122185364,61,0.01639344262295082,56,324,2831,1070.3333333333333,61610
332996,joosteto,1,0.08611056,15,0.06666666666666667,56,178,2978,1070.6666666666667,61625
17746333,OSM FTW,1,0.08218711,11,0.09090909090909091,56,156,3001,1071,61636
22816107,ElizabethMay,3,0.06845774,14,0.21428571428571427,54,92,3067,1071,61650
20910140,Hung Tran 9x0,1,0.14410625,170,0.0058823529411764705,56,429,2731,1072,61820
12604528,nlitvinava_lyft,2,0.12503585,146,0.0136986301369863,55,344,2817,1072,61966
4618964,eversone,1,0.100846365,29,0.034482758620689655,56,239,2923,1072.6666666666667,61995
4876996,pittorseque,1,0.057105962,2,0.5,56,37,3125,1072.6666666666667,61997
7523217,OSMatthias,6,0.063971825,26,0.23076923076923078,51,86,3081,1072.6666666666667,62023
21821415,alena karpenka,2,0.13023272,174,0.011494252873563218,55,367,2797,1073,62197
14018933,begumsax,1,0.07910058,9,0.1111111111111111,56,144,3020,1073.3333333333333,62206
22702696,nea_ser,1,0.047394615,1,1,56,1,3164,1073.6666666666667,62207
21759939,Goldy85,1,0.05585381,2,0.5,56,37,3128,1073.6666666666667,62209
10817348,Xavizard Knight,4,0.110903434,169,0.023668639053254437,53,281,2888,1074,62378
8225234,94621,5,0.106884316,188,0.026595744680851064,52,269,2902,1074.3333333333333,62566
20134577,Langenb1,1,0.13128419,94,0.010638297872340425,56,372,2795,1074.3333333333333,62660
4810036,MeisterLeo,1,0.046665557,1,1,56,1,3167,1074.6666666666667,62661
890496,GPMapper,15,0.10496462,574,0.02613240418118467,42,273,2914,1076.3333333333333,63235
11501904,Serkolo,1,0.08517208,18,0.05555555555555555,56,193,2981,1076.6666666666667,63253
22891963,alexandrapiguave,1,0.08054837,13,0.07692307692307693,56,167,3010,1077.6666666666667,63266
22156348,Alsundur,1,0.07150656,7,0.14285714285714285,56,125,3053,1078,63273
8871965,hellflower,1,0.10518032,37,0.02702702702702703,56,265,2913,1078,63310
1885866,wombatmaper,6,0.13905819,978,0.006134969325153374,51,426,2759,1078.6666666666667,64288
22891559,Carmen Espinoza,1,0.08307393,16,0.0625,56,185,2996,1079,64304
21809076,Boyce McCarty,1,0.07746695,12,0.08333333333333333,56,161,3024,1080.3333333333333,64316
20955040,RaffertyWarner,2,0.04274094,2,1,55,1,3185,1080.3333333333333,64318
542403,SD Mapman,20,0.05985103,101,0.19801980198019803,37,100,3105,1080.6666666666667,64419
92423,deunbe,1,0.059594598,4,0.25,56,79,3110,1081.6666666666667,64423
3306,Russ,12,0.086651355,307,0.03908794788273615,45,225,2975,1081.6666666666667,64730
22890343,LourdesRosales,1,0.08813091,24,0.041666666666666664,56,220,2969,1081.6666666666667,64754
21328285,Jqri,1,0.07653303,12,0.08333333333333333,56,161,3028,1081.6666666666667,64766
28130,natus86,1,0.061458636,5,0.2,56,99,3091,1082,64771
1968467,ShakyIsles,7,0.04608411,10,0.7,50,21,3175,1082,64781
22843346,genii6,1,0.07236664,9,0.1111111111111111,56,144,3048,1082.6666666666667,64790
14367922,ShelbyAT,1,0.07999503,15,0.06666666666666667,56,178,3014,1082.6666666666667,64805
21726132,DWTXL,2,0.1430234,497,0.004024144869215292,55,459,2735,1083,65302
15465295,Lovro Boljat,1,0.070801675,8,0.125,56,132,3061,1083,65310
18953717,LakeHulun,3,0.12775032,334,0.008982035928143712,54,388,2808,1083.3333333333333,65644
22567020,Ledaaah,7,0.072407864,76,0.09210526315789473,50,155,3046,1083.6666666666667,65720
32529,Rodrigo Rega,22,0.08168736,487,0.045174537987679675,35,213,3003,1083.6666666666667,66207
22891060,David CasVer,1,0.08916817,27,0.037037037037037035,56,232,2964,1084,66234
104962,techlady,1,0.06243126,6,0.16666666666666666,56,111,3086,1084.3333333333333,66240
7167859,dmich9,53,0.07176902,864,0.061342592592592594,18,186,3051,1085,67104
22853342,OSKiks,1,0.12319467,98,0.01020408163265306,56,374,2825,1085,67202
21878881,WhiteFang04,1,0.058077004,4,0.25,56,79,3121,1085.3333333333333,67206
16753584,tgatzios,1,0.03877135,1,1,56,1,3201,1086,67207
21770788,Fortunatus Ogwachi,1,0.12328032,103,0.009708737864077669,56,378,2824,1086,67310
18823242,NTWindermerePaths,1,0.057279285,4,0.25,56,79,3124,1086.3333333333333,67314
47891,hummelinho,1,0.07241011,12,0.08333333333333333,56,161,3045,1087.3333333333333,67326
22833261,xmdyjguxx,1,0.04660646,2,0.5,56,37,3170,1087.6666666666667,67328
19969905,Maksim Sazanovich,11,0.07234749,154,0.07142857142857142,46,172,3049,1089,67482
21684924,OpenMapper | Gmina Słubice,2,0.07185119,25,0.08,55,165,3050,1090,67507
22696024,OSM-SAMOA,18,0.085804075,618,0.02912621359223301,39,253,2979,1090.3333333333333,68125
126300,jadra,1,0.034925614,1,1,56,1,3214,1090.3333333333333,68126
11597083,ngry_pazuzu,3,0.078388266,55,0.05454545454545454,54,195,3022,1090.3333333333333,68181
16487519,map_improver_xyz,22,0.05973774,174,0.12643678160919541,35,131,3106,1090.6666666666667,68355
3442717,UPegasus,2,0.073906794,31,0.06451612903225806,55,181,3037,1091,68386
83188,dannmer,2,0.11094514,130,0.015384615384615385,55,331,2887,1091,68516
16466064,1LM,1,0.061415847,7,0.14285714285714285,56,125,3092,1091,68523
22539714,osmunterkunft,5,0.05434058,23,0.21739130434782608,52,89,3133,1091.3333333333333,68546
5229644,Nathan_A_RF,6,0.12036771,667,0.008995502248875561,51,387,2840,1092.6666666666667,69213
13779940,paunofu,11,0.06027483,89,0.12359550561797752,46,133,3101,1093.3333333333333,69302
8923706,Elizen,4,0.114547566,336,0.011904761904761904,53,364,2865,1094,69638
74847,Marc Mongenet,13,0.06964832,184,0.07065217391304347,44,173,3066,1094.3333333333333,69822
9388104,pwalter29,1,0.041470103,2,0.5,56,37,3191,1094.6666666666667,69824
10197628,DrDisaster,1,0.12822466,158,0.006329113924050633,56,423,2806,1095,69982
8821717,CasGroenigen,96,0.051154505,719,0.13351877607788595,10,127,3150,1095.6666666666667,70701
15981404,diamondarmorsteve,4,0.11191699,325,0.012307692307692308,53,357,2878,1096,71026
22891724,DIANA O SANISACA,1,0.0844434,32,0.03125,56,246,2987,1096.3333333333333,71058
